seed,architecture,epoch,function,availability,mean_completion_ms,blocked_fraction,burns_epoch,endpoint_pool
4001,ephemeral_relay,4,presence,0.9375,145.60955282948146,0.008333333333333333,1,120
4001,ephemeral_relay,4,realtime,0.625,638.6889281751651,0.008333333333333333,1,120
4001,ephemeral_relay,4,text,0.9375,221.02529366612987,0.0,0,120
4001,ephemeral_relay,5,file,0.8125,7234.7183737788455,0.016666666666666666,1,120
4001,ephemeral_relay,5,media,0.9375,2102.448785534032,0.016666666666666666,1,120
4001,ephemeral_relay,5,presence,1.0,129.28158250381335,0.016666666666666666,1,120
4001,ephemeral_relay,5,realtime,0.5,635.6933937298398,0.016666666666666666,1,120
4001,ephemeral_relay,5,text,0.875,188.18124231585267,0.016666666666666666,1,120
4001,ephemeral_relay,6,file,0.625,7225.133160497195,0.008333333333333333,1,120
4001,ephemeral_relay,6,media,0.875,2111.9298177315036,0.008333333333333333,1,120
4001,ephemeral_relay,6,presence,0.9375,134.2165763587772,0.008333333333333333,1,120
4001,ephemeral_relay,6,realtime,0.375,649.2282792648275,0.008333333333333333,1,120
4001,ephemeral_relay,6,text,0.9375,198.13496328502129,0.0,0,120
4001,ephemeral_relay,7,file,0.6875,7187.6738065451,0.025,2,120
4001,ephemeral_relay,7,media,0.8125,2054.1142452157637,0.025,2,120
4001,ephemeral_relay,7,presence,1.0,129.6251946244885,0.025,2,120
4001,ephemeral_relay,7,realtime,0.375,621.2478810467044,0.025,2,120
4001,ephemeral_relay,7,text,1.0,215.7176880420157,0.008333333333333333,0,120
4001,ephemeral_relay,8,file,0.875,7151.068779149591,0.008333333333333333,1,120
4001,ephemeral_relay,8,media,0.875,2046.8036482942668,0.008333333333333333,1,120
4001,ephemeral_relay,8,presence,0.9375,141.11179663703828,0.008333333333333333,1,120
4001,ephemeral_relay,8,realtime,0.625,611.5858919539489,0.008333333333333333,1,120
4001,ephemeral_relay,8,text,0.875,221.0900038073369,0.008333333333333333,1,120
4001,ephemeral_relay,9,file,0.75,7131.119461764913,0.025,2,120
4001,ephemeral_relay,9,media,0.75,2012.5424398681737,0.025,2,120
4001,ephemeral_relay,9,presence,0.9375,132.59925539141577,0.025,2,120
4001,ephemeral_relay,9,realtime,0.4375,684.2516168027996,0.025,2,120
4001,ephemeral_relay,9,text,0.9375,237.81216480448361,0.016666666666666666,1,120
4001,ephemeral_relay,10,file,0.6875,7186.967640972666,0.025,3,120
4001,ephemeral_relay,10,media,0.9375,2144.3019135695217,0.025,3,120
4001,ephemeral_relay,10,presence,0.8125,152.863930462493,0.025,3,120
