seed,architecture,epoch,function,availability,mean_completion_ms,blocked_fraction,burns_epoch,endpoint_pool
4001,ephemeral_relay,16,text,0.875,224.68790868170376,0.0,0,120
4001,ephemeral_relay,17,file,0.75,7183.447951254707,0.0,0,120
4001,ephemeral_relay,17,media,0.9375,2098.8684073376935,0.0,0,120
4001,ephemeral_relay,17,presence,1.0,119.79124249039515,0.0,0,120
4001,ephemeral_relay,17,realtime,0.5,688.4739657712701,0.0,0,120
4001,ephemeral_relay,17,text,0.9375,207.86049647863942,0.0,0,120
4001,ephemeral_relay,18,file,0.6875,7190.764963386205,0.0,0,120
4001,ephemeral_relay,18,media,0.8125,2061.7703789803245,0.0,0,120
4001,ephemeral_relay,18,presence,0.8125,126.05771403330321,0.0,0,120
4001,ephemeral_relay,18,realtime,0.5,648.3055426713684,0.0,0,120
4001,ephemeral_relay,18,text,1.0,250.87379232385797,0.0,0,120
4001,ephemeral_relay,19,file,0.6875,7207.484270281778,0.0,0,120
4001,ephemeral_relay,19,media,1.0,2024.3499544245253,0.0,0,120
4001,ephemeral_relay,19,presence,0.75,142.07306370960623,0.0,0,120
4001,ephemeral_relay,19,realtime,0.375,644.111591501937,0.0,0,120
4001,ephemeral_relay,19,text,0.9375,237.04711761923218,0.0,0,120
4001,ephemeral_relay,20,file,0.6875,7182.306894493669,0.0,0,120
4001,ephemeral_relay,20,media,0.9375,2033.8611387771512,0.0,0,120
4001,ephemeral_relay,20,presence,1.0,120.81623663222844,0.0,0,120
4001,ephemeral_relay,20,realtime,0.5625,652.0923456679584,0.0,0,120
4001,ephemeral_relay,20,text,1.0,218.70835078429997,0.0,0,120
4001,ephemeral_relay,21,file,0.625,7245.999316164548,0.0,0,120
4001,ephemeral_relay,21,media,1.0,2032.7150538202118,0.0,0,120
4001,ephemeral_relay,21,presence,0.875,136.88694810184387,0.0,0,120
4001,ephemeral_relay,21,realtime,0.5,643.5332663337203,0.0,0,120
4001,ephemeral_relay,21,text,0.9375,211.78963699695666,0.0,0,120
4001,ephemeral_relay,22,file,0.875,7147.655256734232,0.0,0,120
4001,ephemeral_relay,22,media,0.9375,2047.2687822090302,0.0,0,120
4001,ephemeral_relay,22,presence,0.9375,116.87985389180747,0.0,0,120
4001,ephemeral_relay,22,realtime,0.375,666.700166672005,0.0,0,120
4001,ephemeral_relay,22,text,0.875,189.38187166528587,0.0,0,120
4001,ephemeral_relay,23,file,0.875,7165.1443707141125,0.0,0,120
4001,ephemeral_relay,23,media,0.875,2047.4989743800754,0.0,0,120
4001,ephemeral_relay,23,presence,0.875,135.23373199766237,0.0,0,120
4001,ephemeral_relay,23,realtime,0.4375,605.9059480271168,0.0,0,120
4001,ephemeral_relay,23,text,0.9375,207.45401588057882,0.0,0,120
4001,ephemeral_relay,24,file,0.9375,7159.825638486605,0.0,0,120
4001,ephemeral_relay,24,media,1.0,2125.6997948311446,0.0,0,120
4001,ephemeral_relay,24,presence,1.0,140.45051156768298,0.0,0,120
4001,ephemeral_relay,24,realtime,0.5,647.0538235551031,0.0,0,120
4001,ephemeral_relay,24,text,1.0,230.68140382729513,0.0,0,120
4001,ephemeral_relay,25,file,0.9375,7183.753041820105,0.0,0,120
4001,ephemeral_relay,25,media,0.875,2080.006802179869,0.0,0,120
4001,ephemeral_relay,25,presence,1.0,120.32823904698061,0.0,0,120
4001,ephemeral_relay,25,realtime,0.625,693.0925456496005,0.0,0,120
4001,ephemeral_relay,25,text,0.875,207.69457615797376,0.0,0,120
4001,ephemeral_relay,26,file,0.875,7163.985053968103,0.0,0,120
4001,ephemeral_relay,26,media,0.75,2040.9746232783918,0.0,0,120
4001,ephemeral_relay,26,presence,0.9375,129.70906376768065,0.0,0,120
4001,ephemeral_relay,26,realtime,0.4375,653.7964034208602,0.0,0,120
4001,ephemeral_relay,26,text,0.875,199.1352090277243,0.0,0,120
4001,ephemeral_relay,27,file,0.9375,7154.95727601249,0.0,0,120
4001,ephemeral_relay,27,media,0.875,2029.051916190319,0.0,0,120
4001,ephemeral_relay,27,presence,0.75,140.06897820933918,0.0,0,120
4001,ephemeral_relay,27,realtime,0.5,618.5403406128969,0.0,0,120
4001,ephemeral_relay,27,text,0.9375,198.1613266389632,0.0,0,120
4001,ephemeral_relay,28,file,0.8125,7076.9108829495135,0.0,0,120
