run_id,seed,architecture,censor,network,layer_mask,auac,t50,t50_observed,endpoint_burns,endpoint_exposure_epochs,endpoint_burn_rate,mean_tpr,mean_fpr,mean_precision,auac_text,auac_media,auac_file,auac_presence,auac_realtime
run-00194,2683,fixed_proxy,passive_only,stable,P--,0.6687500000000001,36,0,0,360,0.0,0.32405555555555554,0.002611111111111111,0.13552128996064866,0.6753472222222222,0.6649305555555556,0.6336805555555556,0.6996527777777778,0.6701388888888888
run-00195,2791,fixed_proxy,passive_only,stable,P--,0.8024305555555556,36,0,0,360,0.0,0.19527777777777777,0.0011388888888888892,0.21909243774568596,0.8038194444444444,0.7916666666666666,0.78125,0.8298611111111112,0.8055555555555556
run-00196,2903,fixed_proxy,passive_only,stable,P--,0.8968750000000001,36,0,0,360,0.0,0.09249999999999999,0.00016666666666666666,0.7187913638478427,0.9201388888888888,0.8923611111111112,0.8836805555555556,0.8784722222222222,0.9097222222222222
run-00197,3011,fixed_proxy,passive_only,stable,P--,0.890277777777778,36,0,0,360,0.0,0.10094444444444445,0.00025,0.6667148389447273,0.9010416666666666,0.8871527777777778,0.8663194444444444,0.9097222222222222,0.8871527777777778
run-00198,3137,fixed_proxy,passive_only,stable,P--,0.8447916666666667,36,0,0,360,0.0,0.1416666666666667,0.0006944444444444446,0.3285289424837758,0.8472222222222222,0.8628472222222222,0.8402777777777778,0.8628472222222222,0.8107638888888888
run-00199,3251,fixed_proxy,passive_only,stable,P--,0.8156250000000002,36,0,0,360,0.0,0.17466666666666666,0.0010694444444444447,0.24751580873332715,0.8368055555555556,0.8246527777777778,0.7604166666666666,0.8350694444444444,0.8211805555555556
run-00200,1103,fixed_proxy,passive_only,mobile,P--,0.6819444444444445,36,0,0,360,0.0,0.23483333333333334,0.0013750000000000001,0.19766586330755775,0.7534722222222222,0.7256944444444444,0.6458333333333334,0.7673611111111112,0.5173611111111112
run-00201,1201,fixed_proxy,passive_only,mobile,P--,0.8350694444444444,36,0,0,360,0.0,0.06972222222222223,0.000125,0.7804511261110129,0.90625,0.9322916666666666,0.8020833333333334,0.9288194444444444,0.6059027777777778
run-00202,1301,fixed_proxy,passive_only,mobile,P--,0.7305555555555556,36,0,0,360,0.0,0.18238888888888888,0.0010277777777777778,0.2377485879088749,0.8055555555555556,0.7916666666666666,0.6684027777777778,0.8402777777777778,0.546875
run-00203,1429,fixed_proxy,passive_only,mobile,P--,0.7010416666666667,36,0,0,360,0.0,0.222,0.0015416666666666669,0.17785830339378583,0.7899305555555556,0.7465277777777778,0.6336805555555556,0.8003472222222222,0.5347222222222222
run-00204,1543,fixed_proxy,passive_only,mobile,P--,0.8496527777777777,36,0,0,360,0.0,0.044277777777777784,6.944444444444444e-05,0.8719373132698304,0.9392361111111112,0.9513888888888888,0.8055555555555556,0.9444444444444444,0.6076388888888888
run-00205,1601,fixed_proxy,passive_only,mobile,P--,0.5868055555555556,36,0,0,360,0.0,0.3575,0.004111111111111111,0.09979929649431195,0.6649305555555556,0.6163194444444444,0.5364583333333334,0.6788194444444444,0.4375
run-00206,1741,fixed_proxy,passive_only,mobile,P--,0.7864583333333335,36,0,0,360,0.0,0.11222222222222222,0.0003333333333333333,0.5794373145249668,0.8715277777777778,0.8871527777777778,0.7604166666666666,0.8576388888888888,0.5555555555555556
run-00207,1871,fixed_proxy,passive_only,mobile,P--,0.6777777777777777,36,0,0,360,0.0,0.24988888888888894,0.0019722222222222224,0.14041882205230974,0.7395833333333334,0.7465277777777778,0.65625,0.7708333333333334,0.4756944444444444
run-00208,1999,fixed_proxy,passive_only,mobile,P--,0.7010416666666667,36,0,0,360,0.0,0.21161111111111108,0.0010694444444444447,0.25297219961661427,0.7881944444444444,0.7638888888888888,0.6388888888888888,0.8107638888888888,0.5034722222222222
run-00209,2081,fixed_proxy,passive_only,mobile,P--,0.7291666666666666,36,0,0,360,0.0,0.17327777777777778,0.0007777777777777778,0.3579735453936054,0.8368055555555556,0.8246527777777778,0.6909722222222222,0.8125,0.4809027777777778
run-00210,2203,fixed_proxy,passive_only,mobile,P--,0.7677083333333332,36,0,0,360,0.0,0.14150000000000001,0.0005416666666666668,0.4070429499642248,0.8559027777777778,0.8732638888888888,0.7135416666666666,0.8524305555555556,0.5434027777777778
run-00211,2333,fixed_proxy,passive_only,mobile,P--,0.74375,36,0,0,360,0.0,0.16383333333333336,0.0006805555555555556,0.36896580660235645,0.8315972222222222,0.8263888888888888,0.7100694444444444,0.8159722222222222,0.5347222222222222
run-00212,2441,fixed_proxy,passive_only,mobile,P--,0.7468750000000001,36,0,0,360,0.0,0.15233333333333332,0.000763888888888889,0.3262746048206771,0.828125,0.8159722222222222,0.7361111111111112,0.8229166666666666,0.53125
run-00213,2551,fixed_proxy,passive_only,mobile,P--,0.7444444444444444,36,0,0,360,0.0,0.16988888888888887,0.0008333333333333335,0.3093155250117036,0.8315972222222222,0.8142361111111112,0.6892361111111112,0.828125,0.5590277777777778
run-00214,2683,fixed_proxy,passive_only,mobile,P--,0.6013888888888889,36,0,0,360,0.0,0.32405555555555554,0.002611111111111111,0.13552128996064866,0.6649305555555556,0.6649305555555556,0.5590277777777778,0.6840277777777778,0.4340277777777778
run-00215,2791,fixed_proxy,passive_only,mobile,P--,0.7222222222222222,36,0,0,360,0.0,0.19527777777777777,0.0011388888888888892,0.21909243774568596,0.7847222222222222,0.7916666666666666,0.6927083333333334,0.8125,0.5295138888888888
run-00216,2903,fixed_proxy,passive_only,mobile,P--,0.8003472222222221,36,0,0,360,0.0,0.09249999999999999,0.00016666666666666666,0.7187913638478427,0.8993055555555556,0.8923611111111112,0.78125,0.8663194444444444,0.5625
run-00217,3011,fixed_proxy,passive_only,mobile,P--,0.7982638888888889,36,0,0,360,0.0,0.10094444444444445,0.00025,0.6667148389447273,0.8802083333333334,0.8871527777777778,0.7482638888888888,0.8940972222222222,0.5815972222222222
run-00218,3137,fixed_proxy,passive_only,mobile,P--,0.7604166666666665,36,0,0,360,0.0,0.1416666666666667,0.0006944444444444446,0.3285289424837758,0.8298611111111112,0.8628472222222222,0.7309027777777778,0.8506944444444444,0.5277777777777778
run-00219,3251,fixed_proxy,passive_only,mobile,P--,0.7291666666666665,36,0,0,360,0.0,0.17466666666666666,0.0010694444444444447,0.24751580873332715,0.8194444444444444,0.8246527777777778,0.6510416666666666,0.8072916666666666,0.5434027777777778
run-00220,1103,fixed_proxy,passive_only,impaired,P--,0.5267361111111112,36,0,0,360,0.0,0.23483333333333334,0.0013750000000000001,0.19766586330755775,0.7309027777777778,0.6649305555555556,0.4444444444444444,0.734375,0.059027777777777776
run-00221,1201,fixed_proxy,passive_only,impaired,P--,0.6413194444444446,36,0,0,360,0.0,0.06972222222222223,0.000125,0.7804511261110129,0.8663194444444444,0.8472222222222222,0.5416666666666666,0.8975694444444444,0.05381944444444445
run-00222,1301,fixed_proxy,passive_only,impaired,P--,0.5694444444444445,36,0,0,360,0.0,0.18238888888888888,0.0010277777777777778,0.2377485879088749,0.78125,0.734375,0.4739583333333333,0.8125,0.04513888888888889
run-00223,1429,fixed_proxy,passive_only,impaired,P--,0.5479166666666666,36,0,0,360,0.0,0.222,0.0015416666666666669,0.17785830339378583,0.7690972222222222,0.6979166666666666,0.4392361111111111,0.7760416666666666,0.057291666666666664
run-00224,1543,fixed_proxy,passive_only,impaired,P--,0.6604166666666667,36,0,0,360,0.0,0.044277777777777784,6.944444444444444e-05,0.8719373132698304,0.9010416666666666,0.8645833333333334,0.5642361111111112,0.9201388888888888,0.052083333333333336
run-00225,1601,fixed_proxy,passive_only,impaired,P--,0.4534722222222222,0,1,0,360,0.0,0.3575,0.004111111111111111,0.09979929649431195,0.6267361111111112,0.5607638888888888,0.3767361111111111,0.6527777777777778,0.050347222222222224
run-00226,1741,fixed_proxy,passive_only,impaired,P--,0.6086805555555556,36,0,0,360,0.0,0.11222222222222222,0.0003333333333333333,0.5794373145249668,0.8402777777777778,0.8229166666666666,0.4878472222222222,0.8246527777777778,0.06770833333333333
run-00227,1871,fixed_proxy,passive_only,impaired,P--,0.5260416666666665,12,1,0,360,0.0,0.24988888888888894,0.0019722222222222224,0.14041882205230974,0.7256944444444444,0.6840277777777778,0.4548611111111111,0.7395833333333334,0.026041666666666668
run-00228,1999,fixed_proxy,passive_only,impaired,P--,0.5475694444444446,36,0,0,360,0.0,0.21161111111111108,0.0010694444444444447,0.25297219961661427,0.7621527777777778,0.7135416666666666,0.4288194444444444,0.7934027777777778,0.03993055555555555
run-00229,2081,fixed_proxy,passive_only,impaired,P--,0.5697916666666667,36,0,0,360,0.0,0.17327777777777778,0.0007777777777777778,0.3579735453936054,0.8038194444444444,0.7447916666666666,0.484375,0.7916666666666666,0.024305555555555556
run-00230,2203,fixed_proxy,passive_only,impaired,P--,0.596875,36,0,0,360,0.0,0.14150000000000001,0.0005416666666666668,0.4070429499642248,0.8263888888888888,0.7934027777777778,0.4965277777777778,0.8194444444444444,0.04861111111111111
run-00231,2333,fixed_proxy,passive_only,impaired,P--,0.5850694444444444,36,0,0,360,0.0,0.16383333333333336,0.0006805555555555556,0.36896580660235645,0.8038194444444444,0.7569444444444444,0.5138888888888888,0.7916666666666666,0.059027777777777776
run-00232,2441,fixed_proxy,passive_only,impaired,P--,0.5819444444444445,36,0,0,360,0.0,0.15233333333333332,0.000763888888888889,0.3262746048206771,0.796875,0.7447916666666666,0.5104166666666666,0.8020833333333334,0.05555555555555555
run-00233,2551,fixed_proxy,passive_only,impaired,P--,0.5729166666666666,36,0,0,360,0.0,0.16988888888888887,0.0008333333333333335,0.3093155250117036,0.8020833333333334,0.734375,0.484375,0.8072916666666666,0.036458333333333336
run-00234,2683,fixed_proxy,passive_only,impaired,P--,0.4722222222222222,0,1,0,360,0.0,0.32405555555555554,0.002611111111111111,0.13552128996064866,0.6423611111111112,0.6128472222222222,0.4027777777777778,0.6631944444444444,0.03993055555555555
run-00235,2791,fixed_proxy,passive_only,impaired,P--,0.5663194444444445,36,0,0,360,0.0,0.19527777777777777,0.0011388888888888892,0.21909243774568596,0.7534722222222222,0.7309027777777778,0.5017361111111112,0.7847222222222222,0.06076388888888889
run-00236,2903,fixed_proxy,passive_only,impaired,P--,0.6256944444444444,36,0,0,360,0.0,0.09249999999999999,0.00016666666666666666,0.7187913638478427,0.8802083333333334,0.8246527777777778,0.5486111111111112,0.8368055555555556,0.03819444444444445
run-00237,3011,fixed_proxy,passive_only,impaired,P--,0.6204861111111113,36,0,0,360,0.0,0.10094444444444445,0.00025,0.6667148389447273,0.8472222222222222,0.8159722222222222,0.5208333333333334,0.8697916666666666,0.04861111111111111
run-00238,3137,fixed_proxy,passive_only,impaired,P--,0.5916666666666667,36,0,0,360,0.0,0.1416666666666667,0.0006944444444444446,0.3285289424837758,0.8125,0.8038194444444444,0.4809027777777778,0.8107638888888888,0.050347222222222224
run-00239,3251,fixed_proxy,passive_only,impaired,P--,0.5625,36,0,0,360,0.0,0.17466666666666666,0.0010694444444444447,0.24751580873332715,0.7864583333333334,0.7517361111111112,0.4392361111111111,0.78125,0.05381944444444445
run-00240,1103,fixed_proxy,path_endpoint,stable,PE-,0.11284722222222222,2,1,28,360,0.07777777777777778,0.23483333333333334,0.0013750000000000001,0.19766586330755775,0.22569444444444445,0.11458333333333333,0.09895833333333333,0.0798611111111111,0.04513888888888889
run-00241,1201,fixed_proxy,path_endpoint,stable,PE-,0.30937499999999996,3,1,15,360,0.041666666666666664,0.06972222222222223,0.000125,0.7804511261110129,0.453125,0.4149305555555556,0.375,0.1996527777777778,0.10416666666666667
run-00242,1301,fixed_proxy,path_endpoint,stable,PE-,0.14652777777777776,2,1,22,360,0.06111111111111111,0.18238888888888888,0.0010277777777777778,0.2377485879088749,0.2777777777777778,0.19618055555555555,0.1267361111111111,0.08680555555555555,0.04513888888888889
run-00243,1429,fixed_proxy,path_endpoint,stable,PE-,0.1409722222222222,1,1,23,360,0.06388888888888888,0.222,0.0015416666666666669,0.17785830339378583,0.265625,0.2152777777777778,0.1267361111111111,0.05555555555555555,0.041666666666666664
run-00244,1543,fixed_proxy,path_endpoint,stable,PE-,0.5326388888888888,3,1,14,360,0.03888888888888889,0.044277777777777784,6.944444444444444e-05,0.8719373132698304,0.7534722222222222,0.625,0.5347222222222222,0.4131944444444444,0.3368055555555556
run-00245,1601,fixed_proxy,path_endpoint,stable,PE-,0.07152777777777779,1,1,23,360,0.06388888888888888,0.3575,0.004111111111111111,0.09979929649431195,0.171875,0.11284722222222222,0.036458333333333336,0.019097222222222224,0.017361111111111112
run-00246,1741,fixed_proxy,path_endpoint,stable,PE-,0.2361111111111111,3,1,24,360,0.06666666666666667,0.11222222222222222,0.0003333333333333333,0.5794373145249668,0.4427083333333333,0.34375,0.19791666666666666,0.11458333333333333,0.08159722222222222
run-00247,1871,fixed_proxy,path_endpoint,stable,PE-,0.09340277777777778,1,1,24,360,0.06666666666666667,0.24988888888888894,0.0019722222222222224,0.14041882205230974,0.2065972222222222,0.1284722222222222,0.05381944444444445,0.04513888888888889,0.03298611111111111
run-00248,1999,fixed_proxy,path_endpoint,stable,PE-,0.11909722222222224,1,1,24,360,0.06666666666666667,0.21161111111111108,0.0010694444444444447,0.25297219961661427,0.21180555555555555,0.1736111111111111,0.1076388888888889,0.07465277777777778,0.027777777777777776
run-00249,2081,fixed_proxy,path_endpoint,stable,PE-,0.1826388888888889,1,1,17,360,0.04722222222222222,0.17327777777777778,0.0007777777777777778,0.3579735453936054,0.2552083333333333,0.2309027777777778,0.2013888888888889,0.1371527777777778,0.08854166666666667
run-00250,2203,fixed_proxy,path_endpoint,stable,PE-,0.23194444444444443,3,1,27,360,0.075,0.14150000000000001,0.0005416666666666668,0.4070429499642248,0.4253472222222222,0.2829861111111111,0.2013888888888889,0.13194444444444445,0.11805555555555555
run-00251,2333,fixed_proxy,path_endpoint,stable,PE-,0.18437499999999998,2,1,19,360,0.05277777777777778,0.16383333333333336,0.0006805555555555556,0.36896580660235645,0.34375,0.2465277777777778,0.19444444444444445,0.08506944444444445,0.052083333333333336
run-00252,2441,fixed_proxy,path_endpoint,stable,PE-,0.16145833333333334,2,1,22,360,0.06111111111111111,0.15233333333333332,0.000763888888888889,0.3262746048206771,0.2378472222222222,0.22569444444444445,0.16493055555555555,0.11458333333333333,0.0642361111111111
run-00253,2551,fixed_proxy,path_endpoint,stable,PE-,0.16180555555555556,2,1,26,360,0.07222222222222222,0.16988888888888887,0.0008333333333333335,0.3093155250117036,0.3125,0.2326388888888889,0.11805555555555555,0.0763888888888889,0.06944444444444445
run-00254,2683,fixed_proxy,path_endpoint,stable,PE-,0.08298611111111111,1,1,23,360,0.06388888888888888,0.32405555555555554,0.002611111111111111,0.13552128996064866,0.203125,0.1076388888888889,0.050347222222222224,0.03993055555555555,0.013888888888888888
run-00255,2791,fixed_proxy,path_endpoint,stable,PE-,0.1451388888888889,1,1,23,360,0.06388888888888888,0.19527777777777777,0.0011388888888888892,0.21909243774568596,0.2222222222222222,0.20833333333333334,0.13368055555555555,0.10590277777777778,0.05555555555555555
run-00256,2903,fixed_proxy,path_endpoint,stable,PE-,0.22499999999999998,3,1,22,360,0.06111111111111111,0.09249999999999999,0.00016666666666666666,0.7187913638478427,0.4010416666666667,0.3211805555555556,0.18055555555555555,0.13368055555555555,0.08854166666666667
run-00257,3011,fixed_proxy,path_endpoint,stable,PE-,0.2635416666666667,2,1,20,360,0.05555555555555555,0.10094444444444445,0.00025,0.6667148389447273,0.3958333333333333,0.3263888888888889,0.2482638888888889,0.19791666666666666,0.14930555555555555
run-00258,3137,fixed_proxy,path_endpoint,stable,PE-,0.17118055555555556,2,1,26,360,0.07222222222222222,0.1416666666666667,0.0006944444444444446,0.3285289424837758,0.2569444444444444,0.1996527777777778,0.1701388888888889,0.1284722222222222,0.10069444444444445
run-00259,3251,fixed_proxy,path_endpoint,stable,PE-,0.15625,1,1,24,360,0.06666666666666667,0.17466666666666666,0.0010694444444444447,0.24751580873332715,0.24131944444444445,0.2048611111111111,0.1423611111111111,0.1232638888888889,0.06944444444444445
